mof
177.15787872559343
174.49945421647027
180.84107447984817
176.2685222187584
182.58824178197642
175.73480879955608
181.88537575501016
179.05949043359783
176.62701778220648
174.57333571709714
178.50385704033158
173.7575445308708
175.71976437737186
176.60817320194138
172.3728597152771
172.44737333540132
175.18086362142577
181.57798427809297
171.94978455027763
177.196009503634
171.86435613620205
179.3606994056155
178.96184819575
176.97827264238174
174.76113933811664
173.97885916853636
175.29433370600808
179.68957656696062
177.39098268515676
172.21232700869157
