sr
0.6699999999999999
0.8
0.74
0.78
0.83
0.85
0.83
0.75
0.76
0.78
0.8200000000000001
0.76
0.79
0.76
0.74
0.76
0.78
0.73
0.76
0.78
0.87
0.6699999999999999
0.8
0.75
0.78
0.78
0.8
0.79
0.76
0.71
