sr
0.39
0.38
0.37
0.38
0.38
0.38
0.38
0.4
0.38
0.37
0.39
0.38
0.4
0.4
0.38
0.38
0.38
0.37
0.39
0.38
0.47
0.43999999999999995
0.38
0.38
0.39
0.4
0.43999999999999995
0.38
0.42000000000000004
0.39
