sr
0.72
0.72
0.7
0.6799999999999999
0.71
0.71
0.77
0.6799999999999999
0.7
0.69
0.69
0.69
0.73
0.6799999999999999
0.6799999999999999
0.6699999999999999
0.65
0.74
0.7
0.6699999999999999
0.7
0.73
0.72
0.7
0.69
0.71
0.64
0.65
0.73
0.74
