sr
0.65
0.7
0.64
0.6
0.64
0.7
0.61
0.65
0.64
0.62
0.6599999999999999
0.64
0.6799999999999999
0.6699999999999999
0.73
0.64
0.63
0.63
0.6599999999999999
0.63
0.61
0.62
0.64
0.7
0.6599999999999999
0.65
0.5900000000000001
0.61
0.74
0.65
