mof
78369.10076617505
71791.04737758891
72629.1480031385
69805.1556962279
71875.35874040467
72230.54334467297
71364.24138838673
70545.04421020382
75149.16066511754
72217.71489668173
75534.07964895363
73027.4255599641
75465.64846323096
71718.34987242431
72832.19759545173
73980.93616041602
65066.26679378341
72098.67137335995
71176.73256422362
76664.2339434501
71455.22645379021
70711.75467399658
73561.32518720285
69144.56177319428
72736.76720692305
73405.9299006394
76194.1695349739
73805.91120933804
74571.60869661838
73773.05940633798
