sr
0.75
0.75
0.74
0.74
0.77
0.75
0.73
0.74
0.71
0.69
0.72
0.73
0.76
0.71
0.76
0.77
0.74
0.74
0.77
0.77
0.72
0.75
0.78
0.73
0.73
0.72
0.75
0.77
0.73
0.7
