0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
84.99352440249109,26.06250849529634,24.870964091672125,23.95170579807004,23.11305494933689,22.138323783610193,21.218706575665145,20.159205797381595,19.119342483627943,18.155696163016614,17.314774697841973,16.24576671871658,15.18763529534257,14.19530086779982,13.055589274433878,11.885283860844837,10.831153539223202,9.904672763146955,8.66624066126945,7.542579897388006,6.5483621814065005,5.528893121930064,4.591431575468265,3.6409406094126693,2.80713457921946,1.9927743510160258,0.9618823376319932,0.6294700239484747,0.18934015820455108,0.08738450973618489,0.019318686397988342,0.04889989471658473,0.11303756558773739,0.19274373254530858,0.30717921556064115,0.39346361150705467,0.43905123941123236,0.5372962427129864,0.6838840275180997,0.8954326237512045,0.9757627036334082,1.1278077820223975,1.314529142984336,1.499016050197018,1.6550804332405566,1.7153926445264278,1.9021803845934464,2.222923294655515,2.2462219851862546,2.2749062951803802,2.440222397767516,2.751253649039428,3.1843641568876326,3.2798109937316466,3.5068478550129614,3.5398610814259492,3.7887832249345434,4.010590884962981,4.2086943894519395,4.392749277844352,4.845063502040605,34.42156130304443,151.2470709506439,400.99668885326383,,
27.067546258173333,26.1349611520312,25.32489019741842,24.411707017248887,23.321766529046926,22.334356902145938,21.036374242824156,19.72814402500735,18.741360838871536,17.508308824317904,16.61892713922532,15.7735466689098,14.723376406662958,13.520263193885553,12.463982184583323,11.560480706815856,10.68638956429197,9.667870469728134,8.634139227501182,7.558244752033686,6.511540287091698,5.78682915995571,4.408752820010359,3.439367176656809,2.0411495419052077,1.114532829035623,0.6154023156541185,0.3144624546393424,0.14277335761638438,0.08375421690820697,0.023487143212592154,0.0316650824599421,0.06208054977783007,0.08964151863561648,0.21437585902119918,0.2545413162001595,0.3782974984922868,0.501497416531154,0.6160521773224157,0.6943619543305295,0.7902533883051248,0.9530176953971217,1.0490514129970356,1.2163911835659063,1.4084533533432897,1.6620840051448234,1.7738921244365495,1.877014292127221,2.074900084806793,2.3601931412779322,2.659654839634815,2.844217940790175,3.0667658212200104,3.2862148019697734,3.989501763506146,3.7876229854481323,3.805709725199142,4.032615276162401,4.247981308465605,4.265568114616256,4.682795200460967,34.08502442478067,151.06193086146462,399.1964024488543,828.0144176435582,
28.26215226597395,24.650240259639745,23.693216838355692,22.967468055394537,22.043465319104545,23.121786191555728,20.003038945260943,18.834432536306977,17.899378892439984,16.820513552358605,15.6665173636393,14.594563656480771,13.491729122186069,12.600143290044832,11.403434219564227,10.478252675881253,9.467782924243883,8.563383116475334,7.392389892685763,6.310974228353165,5.072947936672653,4.052442321583546,2.871531770256251,1.7804619641254873,2.8667456765441006,0.462827751760577,0.20532519746866634,0.07632619768287413,0.009129065550990774,0.08883803230693259,0.123970273815393,0.1469406582517278,0.1753530859419659,0.2346464381070713,0.35148026095399276,0.4350866759652097,0.5348998178699504,0.7037153571376249,0.738791459167119,0.8988527633923372,1.0680714112962668,1.2242439036385722,1.433509601465785,1.7430655140070455,1.6571956355614568,1.8568037751323827,2.023055535220745,2.226983414274372,2.3895619346674066,2.6979438158402784,2.790942873424785,2.816018786956644,2.9915069192146397,3.367871250875784,3.394437303249668,3.4932917285281606,3.6552343092934843,4.000335504911858,4.096525096842514,4.346783525011956,4.524539682094998,34.14420490116775,151.10505476365918,400.56657824166336,,
27.239939815906318,26.316434390623712,25.574469337057852,24.688792860457117,23.774224836193493,22.76762701713561,21.755327303005014,20.5717479827967,19.59363462299569,18.533833873699024,17.73694675349788,16.960296216365876,16.164885131028015,14.977850420317044,14.113501627126931,13.207896085586428,11.804085344719692,10.817752337248317,9.90053169322456,8.914621945778654,7.802419243580178,6.806769970333252,5.5837889755730306,4.600244756626948,3.385381718081874,2.177205966473146,1.2824006471606777,0.6808420939219118,0.34575729457992965,0.16744495022759706,0.07041437233021339,0.028028522009804924,0.043256913256365076,0.09133515489186514,0.1502377160064281,0.2256373851033131,0.2968074905773367,0.45028218268498627,0.57562535882783,0.7431097582209224,0.855408904276099,1.1646146248723008,1.401909905098423,1.5061517987479216,1.5890517456074618,2.0414226599380854,2.129776192485724,2.4091144272102376,2.4970599340774493,2.749779960116559,2.868300204778059,3.107758185608785,3.4283358615326165,3.7491111257017167,4.263000972991144,4.0381817447405695,4.322075300350527,4.578995327756694,4.861447290057955,5.128365399110786,5.461133453231007,34.985076097627314,151.38342214168728,399.01499052406734,827.0212587183977,
26.32694890720251,25.014991329562797,23.939641652479317,23.134823724517897,22.018171085302814,21.070739360138095,20.125665269136043,19.190181832167173,18.227407240960165,17.28683080740265,16.232549477541465,15.380158363293685,14.431865426724595,13.320658962069542,12.406936219268745,11.460260062776346,10.494801303564085,9.465169051303695,8.206650036748222,7.125044419668145,6.077773476197063,5.114383675865422,4.106038173749333,2.926836815435042,1.7101051980601967,1.0809833978538579,0.43368119704634234,0.16670229695667702,0.07649337136242551,0.033651673413578845,0.026903131190920027,0.06566172847550165,0.1086642626626261,0.1678448343799696,0.4391073830680855,0.3517376511102405,0.41164874348955777,0.6544685874163046,0.8498086482508651,0.9468236681477804,1.1474124734349551,1.4268118667735177,1.529170367271228,1.651144262670576,1.7793495051302215,1.820545100976314,2.1054503855392435,2.3730046258664266,2.705332309622918,3.3020941885568327,2.8824484880131793,3.112419651186763,3.0281506645859793,3.314740567363316,3.4982197772076953,3.7152506380519084,4.137021907768827,4.423537163744412,4.907084172208979,5.124443630879807,5.1008746476789675,35.70877276734438,152.714667537741,400.995523002047,826.8037804477826,1530.910112684492
27.602082577720182,26.561704029059946,25.674871774163172,24.687038993935786,23.72999420117049,22.846495058472364,21.784365194156102,20.704240803114736,19.428086994015,18.46432591247015,17.52876602304791,16.707690239799387,15.525135397646752,14.615946508256059,13.68960805844152,12.74480954615519,11.754212455143048,10.734153660434586,9.60810163444899,8.593815995472951,7.597149942838653,6.587536197732889,5.655769847201686,4.536030264456628,3.7555832647642062,2.486584730760887,1.594805098238549,0.8080670272917673,0.3456357659350097,0.1349231814789458,0.12597981890581333,0.01563118452094109,0.13645661613682097,0.1033910900722606,0.18901045493685537,0.2842663591123268,0.4946358256290135,0.490766461851586,0.9539637735314057,1.191202947266627,1.0300489676585118,1.6257228767073006,1.551809881437423,1.6624877401006655,1.923892460754342,2.033949048488764,2.2259456731819447,2.3194444268726686,2.640680614469914,2.836114926776163,3.0678157233596703,3.2946860939483598,3.5233197830022056,4.0893347170214,4.195848669941476,4.197829609077784,5.104870189234812,4.706126536109016,4.74916499596779,5.008096684403236,5.11931428696143,34.63919115385644,151.31673431926154,399.99133712661705,826.8713011864576,1491.266235182365
27.940176436123924,25.831887823158183,24.909241421970236,23.96585631724105,23.023376062041358,22.222454867945466,21.17169411157012,20.334897065061533,19.24791148061261,18.242037134935263,17.260536814029493,16.377271758414643,15.270128303307397,14.286280714849832,13.702135253116214,12.142474773211557,11.182781971602024,9.866169448372682,9.02836599473046,8.032212386029094,7.100659877104576,6.114278718478738,4.994124386771774,4.050233449709932,3.066467479278785,2.124438637870309,1.114121622419373,0.5173198968077636,0.3522439460250375,0.1091222644149811,0.0630218225832597,0.01574677903479358,0.044684472349790894,0.06994678051821786,0.15936927256232258,0.30121138426677896,0.3288284791762562,0.4494014952258103,0.6503150234557988,0.8745183646363216,0.9250191419332834,1.0885092786395651,1.4140509757718027,1.5665349760734855,1.647701657727561,1.825727163298315,1.9876020848502969,2.2079007072955505,2.6204316986820633,2.6680089255327513,2.8062530690561314,3.0203348681705147,3.104029285263012,3.364163002436384,3.4958958096949493,3.7316041160692692,3.839996858654117,4.007736648722027,4.454904637805868,4.4463862295119085,4.541287092867996,34.19560353672363,151.31380805024187,399.09648006069756,827.4921157371487,
27.054785883009355,25.867902656495346,25.010299876268714,23.92521524658772,23.07049856671039,22.1518825437012,20.968498628404433,19.73679502750283,18.677847822228518,17.631088266222797,17.03150665745624,15.936791878956965,15.075047153094419,13.97972367722132,13.186694336986639,11.949380955739962,10.951162946221391,9.940265086428925,9.3817311006197,8.344271572247575,7.486596156501332,6.511044525014767,5.589083018322056,4.4444020191135,3.504584286518087,2.5341609383312367,1.5160105343561754,0.7031139123791432,0.30731929725286034,0.1502583075461405,0.07411939108967336,0.0033037343591419814,0.11243053676669396,0.10434177460390044,0.2289962597051785,0.31982603503208246,0.4190844267730316,0.5918434816458007,0.7087898870136615,1.0006796003628482,1.1288721657248315,1.2775479095581643,1.3793162980737312,1.6246330682199301,1.749906367044239,1.9586191270863036,2.0919009253283996,2.2709913376233564,2.6097367397065927,2.873330135460481,3.041375268858546,3.3302756825484408,3.439230569189095,3.588815927692072,3.7630869266679494,3.6669118527034708,3.6673434735990367,4.006665171512604,4.111982771462553,4.18348100940695,4.4107023952294275,34.23580592638896,151.18763444428401,399.1897507649207,827.7970830450867,
26.649955826038962,25.53187717299909,24.68739019441155,23.76203153673625,22.872607606442923,21.983848792208413,20.919266068768177,19.95044517415535,18.950961811366685,17.940275940059504,16.95824445932337,16.02337943215601,14.907479573647603,13.88870392402339,12.962929723333874,11.946839614874305,10.779025663350106,9.914781720322521,9.104489723336545,8.045869631032835,6.96294849490293,6.056730401697003,5.020797240920983,4.650221673286773,3.171942483764301,2.2353073393696077,1.2709152904581469,0.5804097734269127,0.2579344443065017,0.08461552158638919,0.024999567583853514,0.01934924077852449,0.07912336590542739,0.12676994107562597,0.29421097884134617,0.39243312285795895,0.5802885008477259,0.6315287029093837,0.783733013247309,0.7805902534341427,0.9136543154269698,1.023382873716944,1.1975470230937924,1.451188804860864,1.6318202731819291,1.8763416604460466,2.187098613774127,2.2645529917525726,2.6642116835829324,3.1466893826650533,2.9136646628365837,3.31826778419937,3.4455964405066655,3.5515440227050226,4.16224617500687,3.8762908144460653,4.022345976789771,4.32202188826043,4.484118325053044,4.662881822875025,4.829984439650852,34.69444353793962,151.44441644381877,398.9543972678956,826.8037811280988,
26.994189969085678,25.9178349672091,24.796115478391567,23.865196233297414,22.939439278586025,21.989253915059074,20.99482744967248,19.8675152357783,18.984761655795126,17.99635939418184,16.889695655706227,15.910053435221759,14.989744962165224,14.054034463817924,13.129558424742283,12.083768540771379,11.112682912342716,10.131567196756027,8.999318227285894,8.162890455974924,7.207824315777048,6.233310029557696,5.41271579841575,4.335811356493571,3.245800895623694,2.257411721724071,1.3126004875704926,0.6611226353596671,0.3114309600063204,0.13138262676133655,0.04950580859327036,0.017688471359901706,0.12083486942720749,0.08812311334825013,0.148593435247441,0.23094793177551376,0.2547853731307705,0.4382085035551544,0.5137597609145652,0.6102675252191133,0.7862783308162504,0.8948214176530332,1.0051088334104796,1.2610399581875957,1.3566783272098393,1.409094517324806,1.475464651206933,1.7101181107704648,2.0533878317752805,2.128958805482257,2.2899784971369126,2.406934382009956,2.443323533832788,2.6279769728052544,2.969903431394363,3.2950373826299004,3.459796280544064,3.8410434647739127,4.10289178546226,4.301213213832703,4.410280779621964,34.22571990409138,151.0178402096789,399.31312026270405,,
