sr
0.51
0.51
0.51
0.53
0.52
0.51
0.53
0.51
0.52
0.51
0.53
0.52
0.51
0.53
0.54
0.54
0.54
0.52
0.52
0.5700000000000001
0.52
0.52
0.51
0.52
0.54
0.53
0.51
0.54
0.52
0.53
