sr
0.8200000000000001
0.85
0.81
0.78
0.83
0.86
0.75
0.71
0.86
0.72
0.79
0.72
0.84
0.81
0.88
0.85
0.75
0.73
0.79
0.88
0.78
0.81
0.65
0.74
0.9
0.8200000000000001
0.87
0.85
0.83
0.77
