sr
0.7
0.69
0.71
0.77
0.69
0.73
0.76
0.6
0.7
0.7
0.65
0.71
0.74
0.7
0.72
0.63
0.63
0.64
0.75
0.72
0.6799999999999999
0.64
0.73
0.69
0.76
0.78
0.6699999999999999
0.73
0.7
0.63
