sr
0.43999999999999995
0.4
0.39
0.41000000000000003
0.5
0.45999999999999996
0.43999999999999995
0.56
0.39
0.5
0.41000000000000003
0.55
0.41000000000000003
0.47
0.39
0.52
0.38
0.41000000000000003
0.53
0.4
0.42000000000000004
0.52
0.39
0.52
0.53
0.43999999999999995
0.52
0.39
0.38
0.52
