sr
0.56
0.52
0.55
0.55
0.5800000000000001
0.5900000000000001
0.54
0.52
0.5800000000000001
0.53
0.49
0.56
0.56
0.55
0.53
0.52
0.61
0.5800000000000001
0.53
0.5900000000000001
0.55
0.56
0.5800000000000001
0.52
0.54
0.54
0.51
0.53
0.53
0.51
