fitness,sum_constraints
2.3626265637840433e-76,0.0
2.3844853948705955e-75,0.0
3.7505424032180585e-77,0.0
5.161388891004423e-78,0.0
1.8626017842811727e-76,0.0
2.8966750958966335e-76,0.0
4.948366015284496e-76,0.0
8.490220435372261e-76,0.0
3.570790309309737e-77,0.0
6.38403267637571e-76,0.0
1.7640132133002702e-76,0.0
9.548068947290729e-77,0.0
1.0131084903282315e-76,0.0
2.132365933256232,0.0
4.982190280254737,0.0
6.027213170348333,0.0
16.788073142570767,0.0
31.591521924544814,0.0
33.62917098474037,0.0
29.513258995349382,0.0
20.607595330599846,0.0
18.19205338112117,0.0
15.829708596967468,0.0
6.58953427925222,0.0
3.1876775550392553,0.0
0.6361167326214017,0.0
3.1841126578446313e-75,0.0
3.2297788134574495e-77,0.0
1.2700693773702298e-75,0.0
6.882916083684609e-76,0.0
2.4763618800351554e-76,0.0
2.4032876272732615e-76,0.0
1.0999125177743215e-76,0.0
9.060569894374674e-77,0.0
3.1491951206675203e-75,0.0
1.832302427073347e-76,0.0
1.6000252042978244e-76,0.0
7.83133297896315e-77,0.0
0.016339408374887142,0.0
6.15635667043118,0.0
11.234182220855455,0.0
17.34806772184904,0.0
16.976558898518096,0.0
22.17022862786055,0.0
20.4863352749945,0.0
19.55488497274163,0.0
18.77122904569934,0.0
7.681871980860402,0.0
1.1140876870957266,0.0
1.5169889953552036,0.0
0.2499045605026053,0.0
7.892599416757025e-76,0.0
2.237983636056487e-75,0.0
6.822158612016273e-77,0.0
1.0771230934769015e-76,0.0
2.3597889127825195e-75,0.0
2.0233851593213054e-76,0.0
2.1692832092888807e-75,0.0
5.772866020551807e-76,0.0
7.988895683873121e-76,0.0
2.447970338266094e-75,0.0
1.650806874495474e-76,0.0
1.3539684959913069e-76,0.0
0.6076419622906007,0.0
7.594564757220068,0.0
7.358374327132089,0.0
20.82493171140949,0.0
29.450199999959967,0.0
26.20522973922471,0.0
17.300134893455944,0.0
28.939591376232944,0.0
13.836036222506722,0.0
9.69087411454606,0.0
5.4565561897367845,0.0
1.3219470631661834,0.0
1.5508423412813484e-76,0.0
1.5730776710186137e-76,0.0
1.2391609594678523e-75,0.0
1.0185145939028054e-76,0.0
6.801262701636656e-77,0.0
6.47948766383766e-76,0.0
2.143344408258776e-75,0.0
1.3862032206596074e-75,0.0
4.273362878164405e-77,0.0
1.3198732682596474e-75,0.0
5.86219348679959e-77,0.0
3.1507537853889015e-78,0.0
2.0337653914644194e-76,0.0
2.6064783936933087,0.0
11.476633895704664,0.0
12.275913208123923,0.0
22.96376976281661,0.0
20.98168346007916,0.0
28.782775823466526,0.0
21.29017730464062,0.0
20.911546890734698,0.0
16.071079139279327,0.0
11.124157252875406,0.0
6.084843836537722,0.0
0.4318968188757303,0.0
