sr
0.87
0.89
0.8200000000000001
0.87
0.88
0.89
0.88
0.85
0.85
0.9
0.88
0.8
0.81
0.8200000000000001
0.89
0.89
0.81
0.81
0.92
0.89
0.89
0.9
0.83
0.89
0.9
0.86
0.89
0.84
0.87
0.88
