mof
9082.504958647014
9411.839737083992
10032.113583972643
10092.36898391181
8938.554755895075
8744.643722659583
9219.936049699312
9261.764027072177
8985.707879839365
9124.306830166424
9143.818646270274
9110.477801398933
9126.053692959063
9417.235777008105
9253.423814944255
8992.264058400368
9308.35465845015
8999.812620011193
8978.340971099959
8991.752338101762
