0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
13.061957090119966,5.8889470994989885,29.648381726296545,3.5504440668366115,16.12347253760866,5.966943722520782,27.29148610563678,3.487285335383602,38.7019674451877,10.222627203310944,39.71331770724246,7.638275103996233,40.61666248180561,6.38470193161618,19.86234387372991,7.313676486197349,37.098416509974875,14.353707091741652,39.48724792492982,21.06647678377061,35.33205726231894,10.167640785660597,31.339366736038723,7.062719727324576,39.97690961748508,5.416437362205326,34.61203319929235,2.918792945763973,39.33127350375624,4.364194543388727,25.524910751228294,9.815528155575407,33.62883936773358,4.518356213715179,44.52125374150108,6.73487113342021,45.973265633575494,11.28702463340751,32.41026677589568,4.2651893965497125,29.325962157728465,5.4093983019187,7.4984099772783575,6.440007373644857,37.99384439152451,16.959181227924475,9.375603679662602,5.571241404290394,17.69676666693688,13.43123451630217,40.638340771504396,8.80852039445971,12.191688588612044,19.121591098953928,45.28222367025905,11.617251082174702,16.83737208350934,5.576251476543196,5.355337068516469,15.926770384751293,25.76788619483641,6.0127244999584555,41.73590307751578,3.9185802421006177,38.2784866743255,13.196526151471495,31.53012490673476,4.455457342561861,31.321261810581905,8.412516286701168,29.745143875140815,11.709554033319113,23.737760270686277,7.464236177685259,38.32778533831526,11.961003297603233,26.414776442648158,3.182347939506064,31.1704206275158,10.578403345939373,26.740568931516815,4.145860706117107,23.3275347273385,14.297692428791573,33.93638470821049
14.30481401189292,5.812540287868291,28.718166595482668,3.5964483215554597,4.958889192878842,7.226570632078809,29.08865423714541,2.638391212494001,35.38968355206446,6.972517079770648,47.71899621599269,3.7713447469129053,34.848589176737,11.012869121476763,28.477372064849053,8.564835662328315,43.3972882976179,14.449046445037245,21.041952075581346,11.193249720895407,50.947520081185694,15.682831261427632,35.56794397284639,6.796253357873556,49.238320981137555,6.302904537112629,39.850752790522456,10.457149108136063,29.83483051504521,8.255874788451441,37.24082289233585,12.636602764645483,23.2395962353916,7.688850621841454,39.020206695677714,7.562080493769034,35.34724905750531,12.622772078162507,22.45474878977429,7.921811541869107,27.635320089161045,2.731120616481205,42.33982685321073,3.2640593243466784,24.34221534527235,7.069368994764512,18.628020079490707,6.086249798959828,17.521469412178845,8.549623241770883,32.413051747945964,13.227686478795121,22.87798649516719,5.670764189233871,43.64640733618263,4.629987419839303,27.111006244764486,4.195036361910916,9.70405764784988,7.221313301215667,29.843329935975117,4.791531624382063,21.394416562184663,5.519238832037796,37.94026914272043,4.887709149667583,34.41510042338779,9.543864743308113,22.950054623896452,4.793749738682586,28.731072640500077,3.016438764586635,36.341315167928286,6.3167129329896605,30.15619462070444,8.970080492112919,27.280219934833884,5.541149379830351,22.396966444608797,17.386583653400656,24.338237485661967,12.504286007008767,32.48087988107339,4.407147753667747,38.54512972459879
13.119961751397787,6.133667512193849,28.632439167133622,3.55970053284317,4.786773282401202,5.538346972603706,28.030475906005506,2.5853606388361143,41.257470735650124,8.339300545591504,25.471030955621227,7.770968539332213,37.20232830327296,12.461375387891676,14.913740151164442,7.2037653601081075,36.08242624547793,13.250448422431226,32.68594930586557,19.581871892313632,43.592531848072525,11.313141236385908,46.38382851817369,13.980241930087551,40.47232033678261,6.991234527279307,28.321820808248987,3.796215349378981,33.76887094147916,5.488241578028076,12.210690089293747,4.653003081682345,39.724148591671614,9.438431983459067,45.61733794475084,14.699118925213897,29.066324937942895,4.369649055739237,28.795267852293936,3.184735715794147,26.15356429383833,7.215127197673884,21.7930939644163,5.198225096975139,45.87121437487294,10.362527394453695,5.355653459961926,9.877779098808668,12.291524813726866,12.13514383844858,34.09392867729417,4.361181855298526,26.460449170353353,2.856606504116725,23.930371630527148,19.311041397179295,16.68978181556354,7.523841400472534,5.394111968720406,9.180009581813062,37.86513552766656,4.428910768872126,40.72530440926033,12.059292328568082,22.784937219899604,4.5946407156857925,34.20940040713814,6.4613592209419854,40.70570930905038,6.75450688812689,43.40262704871946,9.657412033793728,35.01302127774327,5.780911324275369,32.491325747766474,9.621466686645741,27.089292855898222,2.9591533154104552,27.43652976471508,3.808336417270271,28.159010678485398,8.32391284870773,32.11241171115027,14.215831285940263,30.143069604385136
13.635347911119013,6.206137361770515,28.022889083016135,3.9226029491544536,16.80708274274654,4.836233630363746,27.42450667339175,2.2644066157077525,29.9749381392366,5.787349182874539,25.94749650547514,9.625420452593486,52.73811092999647,9.349612364223352,8.230790670740198,10.901693705843392,50.62057907758239,6.786045407659085,47.58768519545478,7.805241291714654,43.1795746602233,11.57776787539755,26.63968800534259,13.941449456438484,44.43983798677029,7.007463645978519,36.41306065178708,6.7079474094333,29.42481057561528,8.31120295209127,28.170990712842666,3.4070795506404914,27.509145598327667,2.800554490451095,27.702309753883622,3.1709843410885346,27.53902582190773,3.186631671506678,27.65837807247379,3.2924699531849906,27.31894844704122,3.183919144448652,39.167200927859916,5.62312577052115,47.549440819491714,16.244282063648104,6.413372237120167,10.570439164702547,20.370730534203176,13.201248273773873,37.55745465189529,10.804595689885213,21.71989071621523,5.176428894977857,47.127595009933145,7.344524917308758,16.128844832437657,14.004908263508058,8.240246705898405,11.822336886937245,40.48838371076684,10.623043594703905,36.56443571129748,10.735033995385495,30.963242100597864,4.711054177231515,43.931295851493786,12.935302616289887,50.12643085909085,6.926191980374103,30.127256674174067,12.949085721837974,28.451862845795365,3.10139153946638,26.45395329641283,3.2887753346825974,28.612405302148858,3.401785496087557,26.040338687976615,3.8538216859490593,28.325885146189986,3.8312216807065176,27.04359610234543,2.942235912221209,27.853504743106782
12.996744819859273,5.272978855936182,29.10753314365708,3.2449222339834827,9.776328238521032,7.898727678019669,27.602750384649678,3.274643533137547,31.913674425130612,10.471395903038337,32.05105839202604,8.961190142851098,41.533989153238366,9.116375344303261,5.938651059723266,10.242045619091028,40.83167370554145,12.57679608113382,44.47342888994414,7.999883266590146,47.443558500241146,12.119609023025788,46.55241674185657,5.498180908951063,40.12199416060972,6.2730893317923915,33.08845967868812,3.8606067587591393,35.94668496706175,3.1169768911823574,35.97370948450006,4.225712988242261,36.38191702973228,11.351344003366599,30.185909706656087,9.888349811087826,25.764013203463453,9.269299701510134,36.8113544378293,5.9395999211708554,19.1403572713216,12.075959039877029,12.791579411563532,6.191959342732431,48.01228625309378,5.653061209682144,4.675242431695823,7.249380816116372,15.733538496532427,12.117031912548384,29.75903231356177,10.954062596572816,15.335815479268064,6.842227544586553,32.37754915952303,7.077457711007098,13.33994100110641,7.7927356785988975,5.124709630553507,11.089180499126558,38.9033515390165,9.380539513984537,35.620330622799095,7.961417141797791,34.204419113930506,5.4793167444552315,30.901228842224338,18.932260170786055,22.758241543998874,8.674990304125037,44.235377182406275,4.6784414962702945,28.578100304231857,6.692708428314648,24.379672927728,9.50840627557009,38.56792258570591,4.3499046353255375,29.494007910112902,6.040012639421813,33.43386215513646,4.702020627859851,40.32273168879621,6.24061593134352,40.50202671986495
14.377701756312069,6.7079610249718185,30.681860504408856,3.8736769655671246,11.151913078341577,8.107649086319752,29.219354347069686,3.5995125150172425,37.303942802262846,11.464646222799592,53.576989357962994,5.816265649078481,38.02121429487252,8.071881397270737,10.655995797467773,11.446520370562704,38.91485546092671,14.603424244486732,43.44606146314272,9.873966027230068,49.98775099987302,10.380577471507985,34.39026826877204,8.14898362523918,40.429288799355405,5.659835160521717,25.39510220126424,4.130655998571593,36.94762371624988,9.20544785247984,33.55236327895631,6.573947870716005,44.575458076168196,6.025665221207002,41.319876819927366,7.415165679784863,37.714476760694026,5.613918280867701,33.57341441559992,8.85308655309884,22.870541662809895,6.279103073853185,22.523994897070793,11.633432744201329,41.42592551298296,6.643811062426747,4.51642522617107,11.866202764769985,5.023940022138938,9.649981094476805,26.941762114133223,5.957275647598668,19.224377645394338,6.661272258985112,45.79836176614722,22.756937786219122,10.057187906435887,14.592276772190528,3.841460451818033,13.26671932306701,27.316180191430874,8.933147911658198,40.023991004399385,13.875978461895478,39.5180133530532,5.829928578798257,32.81180014966288,3.9732173440786505,31.517635211233635,3.7819634181693202,51.296253677346414,7.237521043119114,28.817539951731188,4.041248691504144,23.150957055664946,5.494683076053016,39.46228038716935,5.2819581632204295,20.545979773723293,24.471717836262883,33.59756728735613,4.855045102084958,32.66707652347217,7.82670168770803,38.059623535375685
13.032548361393305,5.583465242955836,29.20006146051699,3.8088390233091247,8.315246827899337,5.364887505938875,28.713669468393903,2.836209496921395,37.45892337577065,8.00680530772739,32.95132990832326,8.078249403733873,39.824036453410834,8.157885099140655,11.40979494012746,10.531471333150625,37.59587382002673,13.740152475996974,29.625768371200667,6.145790919331073,39.86137015346524,10.947690216765423,25.74776454827517,5.659555988753535,11.241264597961615,6.875095705807972,25.408159715676977,3.263883650450179,34.38147915225894,5.0913986587071625,22.954786771739943,4.448450580541576,32.722170668117975,10.319897285183659,32.69293512672889,3.6069236708250263,27.588829492208166,3.648410115126944,30.294424894894586,8.844107088274056,27.845151200259632,5.10441798130507,45.42870861887695,9.854454127006074,29.67525359272633,10.346737167715553,12.15838079602816,6.015805212169398,15.918326164901865,24.883900818315837,33.107464338172186,4.881646390836996,30.01029914080313,8.038896576459093,45.20876262268977,11.308738494913738,13.421245547041485,5.965503546501061,18.74681098365349,4.364968469705883,29.79228380363045,6.393769130546722,26.315580578592364,5.906172991848897,33.72805420048541,4.597256917806816,35.803523826586975,10.956186928480415,24.08902565093359,9.866329243724975,27.57979765125374,3.599088355661076,27.71385983346353,2.7929643377345883,26.05213277893419,2.7150336241961788,28.782876965255685,2.7399727514090593,24.83904127913652,6.169475185688661,31.0193456295965,3.9112394836800743,35.698380013259765,10.27093046930012,25.689771901450666
14.85488303306979,7.5588935970199485,30.481112649040984,4.2543557371858585,12.643857035737632,11.517763396316425,26.67077168419422,3.6850627729978265,48.63849777656452,9.857002773766851,44.9831869500433,9.606844262462449,48.50152573075987,13.88276865158735,31.253152977816498,6.860745390723435,30.88879794922396,7.025880002177562,30.364809450365474,8.48951846013378,31.449313969662835,15.54412720597677,27.98353300716848,3.2747601875458234,27.299036148979955,10.245038534518965,47.75025681592016,9.448257997104044,30.003277930095965,5.664899193111457,32.57075368811667,12.086729450194944,33.50504938777489,2.916219601350269,28.35933174422014,3.695203997717398,31.280238205880874,5.098222188496842,32.27011552873404,4.669648271724461,21.03674404871313,10.576792800918943,10.634766177078054,7.00794568376199,39.6466357321892,6.7995622075454705,4.552733817649848,4.653730243919141,6.5701663118725575,10.06071377329914,37.510349654965324,7.74699336197023,26.581933703037546,5.609087873867192,34.800919623821585,13.540445451782704,7.779669203098014,10.823224596226785,7.301659414672996,11.256553920189015,32.19004232751329,8.477282083999853,39.911613890517934,8.213039624103192,42.49585974656272,5.990857959884923,43.726287666257925,6.148677761447803,39.785580057046324,11.600316560655683,30.719609250725625,4.012738575042026,35.077825140393706,8.80400432478239,47.11986425979543,4.52539584027505,28.3911416813048,8.657725629810288,31.116884364444445,3.521952881532613,38.31851537614455,4.836290012621804,31.358932455478698,5.278648506097327,34.38665812049968
14.208786250540527,5.68300629211254,29.9451481996489,3.6861482367907854,7.110293805170742,8.65679504790153,29.501098518746435,3.4370736309477325,31.831266593053055,9.294347341282318,29.06163266100673,5.775136446383141,44.186553396195585,5.77651544675454,18.853924779577895,11.588888177982028,34.02476344966646,14.30837016064723,34.405296178415604,8.017667008058913,45.893839733141114,12.032806918524408,28.282699426482637,3.254901671504186,52.13051647067119,10.377813407139385,44.54186288433825,4.10252617803787,30.896546971989945,7.442966281384355,38.31645919657029,8.076071141034582,28.75649376692645,10.946642742519865,31.876764874446696,3.0690339471308263,24.84327454792165,7.148383510697637,42.417025798494706,4.578594620932787,21.57663265242353,7.967686680963237,19.169347149192586,11.351899056078457,46.93534997192172,19.997795200053194,10.558373450285353,4.638179456160518,28.652105099610115,5.1752857150894185,9.434645022360515,29.107639685871433,32.25892050515959,4.593496251676524,29.490561474229043,10.016098060977122,13.813230983337512,17.493649692612767,3.218422518685111,11.714808030644498,30.27118166260767,9.389274818452966,39.81786610012822,7.0594863166945965,40.405193539686785,8.105382149416629,34.55640459624394,5.904948427289096,30.177320325652556,4.338496768680933,31.313018040886863,6.207923461700367,31.41471102855697,5.633055912983006,33.767196722850606,5.87669934326988,33.82288018402295,8.593614359359883,30.954732034755438,15.12390941384425,40.14986601823035,11.698197403066956,39.04743990814956,5.428945420659789,33.62360660355177
13.760201930383374,5.568718064246803,30.562239365180208,3.9536187467773836,13.05450357530725,6.5654180863026825,26.004047978020562,3.546461831745203,42.60380012720819,6.546797825419083,41.39931103317442,7.900257044160029,39.70751197867076,7.090788497040555,20.084877828558636,11.129910830621327,36.524185793114405,7.356607618257834,46.3094343288628,21.782444993353213,53.851906738855625,4.289461774917442,33.838863123667515,8.212040296816484,28.36565085440034,4.638499435148607,36.10131072562063,9.64729235939871,28.83431201483811,9.44693841798256,34.11634468723812,4.963454642228206,31.53868591063923,11.060742615261097,24.91698823865332,23.950615393888572,43.695219384048606,5.8954909451618995,45.581463277095395,10.765871586084558,15.794800292589949,5.65824364781288,29.38250433911043,8.854327588864992,34.247599185340526,8.713021796449999,4.250499454076627,12.28672336448989,23.27694355476389,7.414597566148058,30.411845881785876,4.902447029800514,24.41618713524808,10.973560459627308,45.688305580896376,7.7842778151780925,38.614229262191934,8.915937643730823,6.65508706010037,7.636099731696149,31.079642371157036,5.9855752736702,27.896169122600952,4.330524581818907,43.48654425898426,4.679887359019439,39.22731123500075,8.284047929177715,33.7909953876582,6.005163041477485,33.384889510515336,4.399435872956446,37.2381391485482,8.03890516654687,49.64050305696642,5.0486979503167655,38.88575224857717,9.7708773798458,34.633625336135246,7.599754616761245,38.33581216111366,10.039510317281119,25.486995131007344,5.046225344320798,42.94501745666719
