fitness,sum_constraints
3.463023629220851e-76,0
3642.550830000001,0
0.0,0
53243.051520000015,0
0.0,0
20859.724830000003,0
0.0,0
2095.183470000001,0
0.0,0
10350.918749999997,0
0.0,0
0.3696300000000043,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
926.0740799999999,0
0.0,0
0.0,0
0.0,0
3687.6470700000004,0
0.0,0
80016.18075000004,0
0.0,0
19182.971069999992,0
0.0,0
6876.5880000000025,0
0.0,0
3734.359470000001,0
0.0,0
4357.521119999999,0
0.0,0
14497.56867,0
0.0,0
57821.56812000002,0
0.0,0
50167.12347,0
0.0,0
15886.564319999994,0
0.0,0
96164.54067000002,0
0.0,0
126847.51875000002,0
0.0,0
69451.59675000001,0
0.0,0
91902.03312000002,0
0.0,0
21311.472270000013,0
0.0,0
2504.543070000001,0
0.0,0
5619.1978800000015,0
0.0,0
1049.6167499999995,0
0.0,0
296.5420799999999,0
0.0,0
4196.337870000002,0
0.0,0
0.0,0
0.0,0
7954.082669999998,0
0.0,0
20.468280000000032,0
0.0,0
3100.4266800000005,0
0.0,0
90.20267999999997,0
0.0,0
1107.5332799999996,0
0.0,0
0.0,0
0.0,0
11668.718519999999,0
0.0,0
33224.75523,0
0.0,0
21684.09675,0
0.0,0
14185.350750000003,0
0.0,0
38157.62688000002,0
0.0,0
19963.00847999999,0
0.0,0
710.9227199999998,0
0.0,0
7855.71372,0
0.0,0
22460.37132,0
0.0,0
49438.620749999995,0
0.0,0
46864.39727999998,0
0.0,0
2965.89747,0
0.0,0
4497.466080000001,0
