sr
0.5
0.5
0.51
0.51
0.52
0.5
0.5
0.53
0.51
0.5
0.48
0.52
0.5
0.51
0.51
0.53
0.51
0.53
0.51
0.49
0.45999999999999996
0.48
0.53
0.51
0.51
0.5
0.5
0.53
0.47
0.49
