sr
0.41000000000000003
0.36
0.4
0.41000000000000003
0.31999999999999995
0.37
0.41000000000000003
0.43000000000000005
0.36
0.42000000000000004
0.43000000000000005
0.4
0.35
0.39
0.42000000000000004
0.30000000000000004
0.27
0.30000000000000004
0.43000000000000005
0.31999999999999995
0.39
0.39
0.41000000000000003
0.42000000000000004
0.38
0.36
0.37
0.32999999999999996
0.42000000000000004
0.41000000000000003
